	neg	pos
worn	4.0	9.0
immigr	4.0	9.0
persuad	4.0	9.0
non-stop	4.0	9.0
dustin	4.0	9.0
bail	4.0	9.0
grin	4.0	9.0
prophet	4.0	9.0
phenomena	4.0	9.0
legitim	4.0	9.0
reynold	4.0	9.0
descend	4.0	9.0
closet	4.0	9.0
surpass	4.0	10.0
janitor	4.0	10.0
willard	4.0	10.0
wherea	4.0	10.0
ordeal	4.0	10.0
globe	4.0	10.0
youngster	4.0	10.0
restraint	4.0	10.0
well-written	4.0	10.0
timeless	4.0	10.0
petti	4.0	10.0
impuls	4.0	10.0
abound	4.0	10.0
warmth	4.0	10.0
fabl	4.0	10.0
19th	4.0	10.0
nightclub	4.0	10.0
bowler	4.0	10.0
co	4.0	10.0
grown-up	4.0	10.0
scottish	4.0	10.0
modern-day	4.0	10.0
rural	4.0	10.0
loneli	4.0	10.0
leadership	4.0	10.0
impecc	4.0	10.0
rous	4.0	10.0
cruelti	4.0	10.0
distributor	4.0	10.0
sensual	4.0	10.0
zwick	4.0	10.0
meteor	4.0	11.0
underst	4.0	11.0
ration	4.0	11.0
europ	4.0	11.0
co-writ	4.0	11.0
newest	4.0	11.0
weari	4.0	11.0
ogr	4.0	11.0
blanchett	4.0	11.0
item	4.0	11.0
glow	4.0	11.0
misstep	4.0	11.0
sim	4.0	11.0
phenomen	4.0	11.0
weav	4.0	11.0
glorious	4.0	11.0
rocket	4.0	11.0
tool	4.0	11.0
delv	4.0	11.0
ramsey	4.0	11.0
dracula	4.0	11.0
mediev	4.0	11.0
fought	4.0	11.0
nina	4.0	12.0
loyalti	4.0	12.0
dysfunct	4.0	12.0
liberti	4.0	12.0
kingdom	4.0	12.0
keitel	4.0	12.0
suprem	4.0	12.0
glamor	4.0	12.0
doubtfir	4.0	12.0
bibl	4.0	13.0
heartfelt	4.0	13.0
alongsid	4.0	13.0
lovabl	4.0	13.0
loui	4.0	13.0
janet	4.0	13.0
old-fashion	4.0	13.0
carmen	4.0	14.0
politician	4.0	14.0
horn	4.0	14.0
juliet	4.0	14.0
landscap	4.0	14.0
smaller	4.0	14.0
aaron	4.0	14.0
dismiss	4.0	14.0
neurot	4.0	14.0
raimi	4.0	14.0
genet	4.0	14.0
lolita	4.0	14.0
boxer	4.0	15.0
qualifi	4.0	15.0
sensat	4.0	15.0
incorpor	4.0	15.0
domest	4.0	15.0
detract	4.0	15.0
therapi	4.0	16.0
reunion	4.0	16.0
sleepi	4.0	16.0
fuller	4.0	17.0
chapter	4.0	17.0
vivid	4.0	17.0
gothic	4.0	17.0
malick	4.0	17.0
slim	4.0	17.0
skywalk	4.0	18.0
mill	4.0	18.0
mummi	4.0	18.0
the	4.0	19.0
denzel	4.0	19.0
les	4.0	19.0
kathi	4.0	20.0
treasur	4.0	20.0
invas	4.0	20.0
chronicl	4.0	20.0
chao	4.0	21.0
juliann	4.0	21.0
mesmer	4.0	22.0
antz	4.0	22.0
roman	4.0	22.0
anakin	4.0	23.0
von	4.0	23.0
jew	4.0	24.0
fairi	4.0	24.0
magnific	4.0	26.0
poker	4.0	28.0
castl	4.0	29.0
fu	4.0	29.0
jesus	4.0	30.0
rees	4.0	31.0
derek	4.0	40.0
outstand	4.0	49.0
damon	4.0	55.0
raid	5.0	5.0
uncanni	5.0	5.0
summon	5.0	5.0
counter	5.0	5.0
servant	5.0	5.0
plug	5.0	5.0
squabbl	5.0	5.0
whini	5.0	5.0
roof	5.0	5.0
full-length	5.0	5.0
revolt	5.0	5.0
passiv	5.0	5.0
rig	5.0	5.0
bujold	5.0	5.0
organis	5.0	5.0
halt	5.0	5.0
titular	5.0	5.0
lit	5.0	5.0
myth	5.0	5.0
rufus	5.0	5.0
colin	5.0	5.0
empathi	5.0	5.0
opus	5.0	5.0
wipe	5.0	5.0
standpoint	5.0	5.0
confidenti	5.0	5.0
butterfli	5.0	5.0
crop	5.0	5.0
wallet	5.0	5.0
herring	5.0	5.0
burden	5.0	5.0
funki	5.0	5.0
remaind	5.0	5.0
skarsg	5.0	5.0
profil	5.0	5.0
filter	5.0	5.0
epiphani	5.0	5.0
self-awar	5.0	5.0
wretch	5.0	5.0
deprav	5.0	5.0
cameraman	5.0	5.0
orang	5.0	5.0
inclus	5.0	5.0
russ	5.0	5.0
parrot	5.0	6.0
arous	5.0	6.0
rear	5.0	6.0
reverend	5.0	6.0
off-screen	5.0	6.0
fortress	5.0	6.0
peril	5.0	6.0
robe	5.0	6.0
teri	5.0	6.0
labyrinth	5.0	6.0
nyc	5.0	6.0
jab	5.0	6.0
superman	5.0	6.0
throne	5.0	6.0
scientif	5.0	6.0
unconvent	5.0	6.0
comprehend	5.0	6.0
adher	5.0	6.0
navig	5.0	6.0
unsur	5.0	6.0
tasteless	5.0	6.0
erupt	5.0	6.0
analysi	5.0	6.0
lotteri	5.0	6.0
vault	5.0	6.0
cheek	5.0	6.0
nyah	5.0	6.0
ireland	5.0	6.0
palminteri	5.0	6.0
plung	5.0	6.0
banana	5.0	6.0
schtick	5.0	6.0
hbo	5.0	6.0
lifelong	5.0	6.0
casablanca	5.0	6.0
disjoint	5.0	6.0
wanna	5.0	6.0
cohes	5.0	6.0
heinlein	5.0	6.0
divis	5.0	7.0
suav	5.0	7.0
conductor	5.0	7.0
thandi	5.0	7.0
thankless	5.0	7.0
entireti	5.0	7.0
unreal	5.0	7.0
it+	5.0	7.0
sandi	5.0	7.0
st	5.0	7.0
summar	5.0	7.0
bout	5.0	7.0
dimension	5.0	7.0
copyright	5.0	7.0
high-profil	5.0	7.0
schreiber	5.0	7.0
mean-spirit	5.0	7.0
incap	5.0	7.0
pompous	5.0	7.0
atroc	5.0	7.0
adept	5.0	7.0
exot	5.0	7.0
lace	5.0	7.0
instruct	5.0	7.0
interlud	5.0	7.0
athlet	5.0	7.0
transpir	5.0	7.0
phase	5.0	7.0
subconsci	5.0	7.0
auteur	5.0	7.0
ambros	5.0	7.0
lindo	5.0	7.0
spoke	5.0	7.0
catastroph	5.0	7.0
reservoir	5.0	7.0
walt	5.0	7.0
limbo	5.0	7.0
viewpoint	5.0	7.0
rowland	5.0	7.0
r-rat	5.0	8.0
entiti	5.0	8.0
repuls	5.0	8.0
succumb	5.0	8.0
pervers	5.0	8.0
lurk	5.0	8.0
rental	5.0	8.0
edgi	5.0	8.0
wiseguy	5.0	8.0
hilar	5.0	8.0
rudolph	5.0	8.0
devis	5.0	8.0
principl	5.0	8.0
shade	5.0	8.0
greedi	5.0	8.0
championship	5.0	8.0
titil	5.0	8.0
amor	5.0	8.0
overshadow	5.0	8.0
dispatch	5.0	8.0
plead	5.0	8.0
union	5.0	8.0
maximum	5.0	8.0
forbidden	5.0	8.0
seal	5.0	8.0
deliver	5.0	8.0
gigant	5.0	9.0
fabul	5.0	9.0
european	5.0	9.0
conjur	5.0	9.0
all-tim	5.0	9.0
fisher	5.0	9.0
stabl	5.0	9.0
hippi	5.0	9.0
hurley	5.0	9.0
scholar	5.0	9.0
revisit	5.0	9.0
well-known	5.0	9.0
riot	5.0	9.0
paranoid	5.0	9.0
electron	5.0	9.0
merciless	5.0	9.0
denver	5.0	9.0
groceri	5.0	9.0
camerawork	5.0	9.0
ongo	5.0	9.0
lure	5.0	9.0
coburn	5.0	9.0
favourit	5.0	9.0
departur	5.0	9.0
econom	5.0	9.0
chip	5.0	9.0
recogniz	5.0	10.0
staff	5.0	10.0
mundan	5.0	10.0
purchas	5.0	10.0
elvi	5.0	10.0
1998	5.0	10.0
hometown	5.0	10.0
mayhem	5.0	10.0
marlon	5.0	10.0
therebi	5.0	10.0
cheerlead	5.0	10.0
mall	5.0	10.0
farmer	5.0	10.0
collaps	5.0	10.0
ribisi	5.0	10.0
nora	5.0	11.0
puppet	5.0	11.0
therapist	5.0	11.0
tiger	5.0	11.0
judgement	5.0	11.0
sacrific	5.0	11.0
charlott	5.0	11.0
furi	5.0	11.0
frog	5.0	11.0
decemb	5.0	11.0
rogu	5.0	11.0
1990s	5.0	11.0
reappear	5.0	11.0
kidnapp	5.0	11.0
kingpin	5.0	11.0
germani	5.0	11.0
outcom	5.0	11.0
milton	5.0	11.0
flourish	5.0	12.0
premier	5.0	12.0
businessman	5.0	12.0
patric	5.0	12.0
lieuten	5.0	12.0
harold	5.0	12.0
ratio	5.0	12.0
whisper	5.0	12.0
diner	5.0	12.0
uncertain	5.0	12.0
toronto	5.0	12.0
mauric	5.0	12.0
preach	5.0	12.0
thrust	5.0	12.0
picard	5.0	12.0
divid	5.0	12.0
valid	5.0	12.0
per	5.0	13.0
enthusiasm	5.0	13.0
hesit	5.0	13.0
kennedi	5.0	13.0
click	5.0	13.0
skeptic	5.0	13.0
bernard	5.0	13.0
abund	5.0	13.0
pivot	5.0	13.0
loung	5.0	13.0
witherspoon	5.0	13.0
stress	5.0	13.0
entitl	5.0	13.0
eleg	5.0	14.0
_the	5.0	14.0
harvey	5.0	14.0
psych	5.0	14.0
eastwood	5.0	14.0
decept	5.0	14.0
concert	5.0	14.0
alexand	5.0	15.0
digniti	5.0	15.0
minni	5.0	15.0
struck	5.0	15.0
barn	5.0	15.0
exclus	5.0	15.0
lifetim	5.0	15.0
vietnam	5.0	15.0
weir	5.0	15.0
astound	5.0	16.0
layer	5.0	16.0
bate	5.0	16.0
mute	5.0	16.0
quentin	5.0	16.0
nc-17	5.0	16.0
unforgett	5.0	16.0
grandmoth	5.0	16.0
jewish	5.0	16.0
cynthia	5.0	16.0
museum	5.0	17.0
grim	5.0	17.0
bunni	5.0	17.0
shaw	5.0	17.0
destini	5.0	18.0
tender	5.0	18.0
arrang	5.0	18.0
rug	5.0	18.0
1960s	5.0	18.0
nicol	5.0	19.0
dreamwork	5.0	19.0
lang	5.0	20.0
acclaim	5.0	20.0
lean	5.0	20.0
egypt	5.0	20.0
debat	5.0	21.0
grier	5.0	21.0
emperor	5.0	21.0
kay	5.0	21.0
albert	5.0	22.0
poignant	5.0	23.0
invad	5.0	23.0
liber	5.0	24.0
breathtak	5.0	24.0
twister	5.0	24.0
fargo	5.0	25.0
empir	5.0	26.0
mermaid	5.0	26.0
gradual	5.0	27.0
anger	5.0	32.0
refresh	5.0	32.0
controversi	5.0	35.0
robocop	5.0	35.0
spacey	5.0	38.0
truman	5.0	94.0
buffi	6.0	4.0
overkil	6.0	4.0
desk	6.0	4.0
dim	6.0	4.0
joint	6.0	4.0
rosemari	6.0	4.0
malon	6.0	4.0
awe	6.0	4.0
hammi	6.0	4.0
foil	6.0	4.0
urgenc	6.0	4.0
gunfir	6.0	4.0
transplant	6.0	4.0
townsfolk	6.0	4.0
overr	6.0	4.0
unimpress	6.0	4.0
fuzzi	6.0	4.0
belli	6.0	4.0
henchman	6.0	4.0
ounc	6.0	4.0
cigar	6.0	4.0
eighteen	6.0	4.0
enliven	6.0	4.0
barber	6.0	4.0
ought	6.0	4.0
midway	6.0	4.0
shorter	6.0	4.0
exclaim	6.0	4.0
marg	6.0	4.0
ivan	6.0	4.0
tay	6.0	4.0
digg	6.0	4.0
lynn	6.0	4.0
booz	6.0	4.0
gotta	6.0	4.0
rampag	6.0	4.0
aunt	6.0	4.0
bonham	6.0	4.0
kaplan	6.0	4.0
acid	6.0	4.0
backward	6.0	4.0
sinclair	6.0	4.0
knee	6.0	4.0
sibl	6.0	4.0
painter	6.0	4.0
erni	6.0	4.0
cocain	6.0	4.0
chord	6.0	4.0
contempt	6.0	4.0
goldman	6.0	4.0
doogi	6.0	5.0
deconstruct	6.0	5.0
she'd	6.0	5.0
vulgar	6.0	5.0
unleash	6.0	5.0
tourist	6.0	5.0
dern	6.0	5.0
childish	6.0	5.0
whoever	6.0	5.0
thereof	6.0	5.0
o'connor	6.0	5.0
thru	6.0	5.0
adject	6.0	5.0
sigh	6.0	5.0
suffici	6.0	5.0
solo	6.0	5.0
unclear	6.0	5.0
canada	6.0	5.0
cycl	6.0	5.0
guru	6.0	5.0
meticul	6.0	5.0
second-r	6.0	5.0
sultri	6.0	5.0
high-school	6.0	5.0
occupi	6.0	5.0
enforc	6.0	5.0
misadventur	6.0	5.0
occurr	6.0	5.0
lurid	6.0	5.0
playboy	6.0	5.0
poseidon	6.0	5.0
laps	6.0	5.0
simpson	6.0	5.0
viscer	6.0	5.0
veer	6.0	5.0
dwell	6.0	5.0
burt	6.0	5.0
trivial	6.0	5.0
envelop	6.0	5.0
liotta	6.0	5.0
experiment	6.0	6.0
harmless	6.0	6.0
infect	6.0	6.0
neill	6.0	6.0
we'd	6.0	6.0
punk	6.0	6.0
radiant	6.0	6.0
rewrit	6.0	6.0
drastic	6.0	6.0
howl	6.0	6.0
governor	6.0	6.0
ya	6.0	6.0
propaganda	6.0	6.0
that'll	6.0	6.0
taunt	6.0	6.0
smirk	6.0	6.0
surrog	6.0	6.0
assert	6.0	6.0
mount	6.0	6.0
stapl	6.0	6.0
goldberg	6.0	6.0
outlin	6.0	6.0
sunglass	6.0	6.0
scam	6.0	6.0
carv	6.0	6.0
guidanc	6.0	6.0
springer	6.0	6.0
cohen	6.0	6.0
billion	6.0	6.0
ex-wif	6.0	6.0
comeback	6.0	7.0
chocol	6.0	7.0
eastern	6.0	7.0
brazil	6.0	7.0
bog	6.0	7.0
februari	6.0	7.0
penchant	6.0	7.0
counselor	6.0	7.0
thereaft	6.0	7.0
hubbard	6.0	7.0
clutch	6.0	7.0
timothi	6.0	7.0
soar	6.0	7.0
celluloid	6.0	7.0
ditzi	6.0	7.0
renown	6.0	7.0
unfamiliar	6.0	7.0
retain	6.0	7.0
rendit	6.0	7.0
rampant	6.0	7.0
madison	6.0	7.0
choreographi	6.0	7.0
bleed	6.0	7.0
disagre	6.0	7.0
palmer	6.0	7.0
sarandon	6.0	7.0
idol	6.0	7.0
difficulti	6.0	7.0
josi	6.0	7.0
lavish	6.0	7.0
campus	6.0	7.0
mode	6.0	7.0
roach	6.0	7.0
brink	6.0	8.0
reader	6.0	8.0
intrus	6.0	8.0
permeat	6.0	8.0
afternoon	6.0	8.0
seedi	6.0	8.0
daili	6.0	8.0
70	6.0	8.0
kenni	6.0	8.0
improvis	6.0	8.0
rant	6.0	8.0
dna	6.0	8.0
circus	6.0	8.0
macdowel	6.0	8.0
mixtur	6.0	8.0
rami	6.0	8.0
juggl	6.0	8.0
moviemak	6.0	8.0
hungri	6.0	8.0
household	6.0	9.0
allur	6.0	9.0
mastermind	6.0	9.0
leisur	6.0	9.0
sigourney	6.0	9.0
bow	6.0	9.0
scar	6.0	9.0
alleg	6.0	9.0
interior	6.0	9.0
nowaday	6.0	9.0
maclachlan	6.0	9.0
deadpan	6.0	9.0
double-cross	6.0	9.0
monti	6.0	9.0
obscen	6.0	9.0
v	6.0	9.0
victor	6.0	9.0
condemn	6.0	9.0
darn	6.0	9.0
gap	6.0	9.0
follow-up	6.0	9.0
memphi	6.0	9.0
kane	6.0	9.0
spanish	6.0	10.0
compass	6.0	10.0
vessel	6.0	10.0
greet	6.0	10.0
impos	6.0	10.0
span	6.0	10.0
unseen	6.0	10.0
60s	6.0	10.0
klein	6.0	10.0
champion	6.0	10.0
dilemma	6.0	10.0
neglect	6.0	10.0
despair	6.0	10.0
rap	6.0	11.0
atom	6.0	11.0
throat	6.0	11.0
stardom	6.0	11.0
boston	6.0	11.0
rea	6.0	11.0
dement	6.0	11.0
ol	6.0	11.0
paranoia	6.0	11.0
suspicion	6.0	11.0
senior	6.0	11.0
acknowledg	6.0	11.0
temptat	6.0	11.0
mankind	6.0	12.0
rid	6.0	12.0
banter	6.0	12.0
ooz	6.0	12.0
imprison	6.0	12.0
fanat	6.0	12.0
ewan	6.0	12.0
australian	6.0	12.0
columbia	6.0	12.0
curios	6.0	12.0
honesti	6.0	12.0
spill	6.0	13.0
pride	6.0	13.0
begun	6.0	13.0
robber	6.0	13.0
stroke	6.0	13.0
growth	6.0	13.0
vocal	6.0	13.0
anonym	6.0	13.0
demeanor	6.0	13.0
jeann	6.0	13.0
morrison	6.0	14.0
recognit	6.0	14.0
icon	6.0	14.0
natali	6.0	14.0
underwat	6.0	14.0
ricci	6.0	14.0
height	6.0	14.0
resent	6.0	14.0
turner	6.0	14.0
gerard	6.0	14.0
commend	6.0	15.0
evok	6.0	15.0
signal	6.0	15.0
brave	6.0	15.0
anastasia	6.0	15.0
spoon	6.0	15.0
sli	6.0	16.0
crisp	6.0	16.0
extens	6.0	16.0
sold	6.0	16.0
shi	6.0	16.0
introduct	6.0	16.0
divers	6.0	16.0
format	6.0	16.0
creep	6.0	16.0
contest	6.0	16.0
samuel	6.0	16.0
reed	6.0	16.0
lust	6.0	17.0
competit	6.0	17.0
gale	6.0	17.0
darth	6.0	17.0
transcend	6.0	18.0
insur	6.0	18.0
grasp	6.0	18.0
slide	6.0	18.0
braveheart	6.0	18.0
reson	6.0	18.0
raw	6.0	18.0
upset	6.0	18.0
winter	6.0	18.0
percept	6.0	19.0
obstacl	6.0	19.0
absorb	6.0	20.0
blake	6.0	20.0
standout	6.0	20.0
flight	6.0	21.0
unhappi	6.0	21.0
disc	6.0	21.0
devast	6.0	22.0
kidman	6.0	22.0
philosophi	6.0	22.0
pattern	6.0	22.0
carol	6.0	23.0
ambigu	6.0	24.0
silver	6.0	24.0
resolut	6.0	25.0
smooth	6.0	26.0
be	6.0	27.0
dillon	6.0	27.0
schindler	6.0	28.0
felix	6.0	28.0
warm	6.0	29.0
belief	6.0	30.0
german	6.0	34.0
era	6.0	53.0
alert	7.0	3.0
sleepwalk	7.0	3.0
formal	7.0	3.0
crumbl	7.0	3.0
supervis	7.0	3.0
horrend	7.0	3.0
kathryn	7.0	3.0
assasin	7.0	3.0
racial	7.0	3.0
sergeant	7.0	3.0
policeman	7.0	3.0
shriek	7.0	3.0
hick	7.0	3.0
transpar	7.0	3.0
nichol	7.0	3.0
overt	7.0	3.0
orbit	7.0	3.0
thwart	7.0	3.0
mcquarri	7.0	3.0
mutter	7.0	3.0
t&a	7.0	3.0
superflu	7.0	3.0
altar	7.0	3.0
isl	7.0	3.0
chef	7.0	4.0
numb	7.0	4.0
tail	7.0	4.0
shtick	7.0	4.0
jonni	7.0	4.0
valentin	7.0	4.0
carrol	7.0	4.0
tick	7.0	4.0
pill	7.0	4.0
deceas	7.0	4.0
seinfeld	7.0	4.0
one-jok	7.0	4.0
overplay	7.0	4.0
dafo	7.0	4.0
epp	7.0	4.0
motel	7.0	4.0
hatti	7.0	4.0
davidson	7.0	4.0
helgenberg	7.0	4.0
ninja	7.0	4.0
muscl	7.0	4.0
ambassador	7.0	4.0
morph	7.0	4.0
raunchi	7.0	4.0
slow-mot	7.0	4.0
drab	7.0	4.0
mcgowan	7.0	4.0
lesra	7.0	4.0
in-jok	7.0	5.0
dish	7.0	5.0
calib	7.0	5.0
greenwood	7.0	5.0
yellow	7.0	5.0
sunris	7.0	5.0
runaway	7.0	5.0
grumpi	7.0	5.0
squeez	7.0	5.0
extravag	7.0	5.0
drain	7.0	5.0
tempt	7.0	5.0
placement	7.0	5.0
coincident	7.0	5.0
nathan	7.0	5.0
statu	7.0	5.0
valuabl	7.0	5.0
implant	7.0	5.0
equat	7.0	5.0
sevigni	7.0	5.0
antagonist	7.0	5.0
larter	7.0	5.0
leak	7.0	5.0
rd	7.0	5.0
hug	7.0	5.0
heartless	7.0	5.0
spooki	7.0	5.0
generous	7.0	5.0
hotshot	7.0	5.0
grammer	7.0	5.0
mia	7.0	5.0
ell	7.0	5.0
shred	7.0	6.0
apollo	7.0	6.0
sf	7.0	6.0
high-tech	7.0	6.0
manufactur	7.0	6.0
noteworthi	7.0	6.0
yuppi	7.0	6.0
singular	7.0	6.0
spacecraft	7.0	6.0
traffic	7.0	6.0
[r]	7.0	6.0
calcul	7.0	6.0
health	7.0	6.0
verit	7.0	6.0
juliett	7.0	6.0
1999	7.0	6.0
flamboy	7.0	6.0
nikki	7.0	6.0
compris	7.0	6.0
confer	7.0	6.0
transvestit	7.0	6.0
